Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-05 18:56:41.176000,0,225
2025-05-05 18:56:41.177000,0,225
2025-05-05 18:56:41.178000,0,225
2025-05-05 18:56:41.179000,0,225
2025-05-05 18:56:41.180000,0,225
2025-05-05 18:56:41.181000,0,225
2025-05-05 18:56:41.182000,0,225
2025-05-05 18:56:41.183000,0,225
2025-05-05 18:56:41.184000,0,225
2025-05-05 18:56:41.185000,0,225
2025-05-05 18:56:41.186000,0,225
2025-05-05 18:56:41.187000,0,225
2025-05-05 18:56:41.188000,0,225
2025-05-05 18:56:41.189000,0,225
2025-05-05 18:56:41.190000,0,225
2025-05-05 18:56:41.191000,0,225
2025-05-05 18:56:41.192000,0,225
2025-05-05 18:56:41.193000,0,225
2025-05-05 18:56:41.194000,0,225
2025-05-05 18:56:41.195000,0,225
2025-05-05 18:56:41.196000,0,225
2025-05-05 18:56:41.197000,0,225
2025-05-05 18:56:41.198000,0,225
2025-05-05 18:56:41.199000,0,225
2025-05-05 18:56:41.200000,0,225
2025-05-05 18:56:41.201000,0,225
2025-05-05 18:56:41.202000,0,225
2025-05-05 18:56:41.203000,0,225
2025-05-05 18:56:41.204000,0,225
2025-05-05 18:56:41.205000,0,225
2025-05-05 18:56:41.206000,0,225
2025-05-05 18:56:41.207000,0,225
2025-05-05 18:56:41.208000,0,225
2025-05-05 18:56:41.209000,0,225
2025-05-05 18:56:41.210000,0,225
2025-05-05 18:56:41.211000,0,225
2025-05-05 18:56:41.212000,0,225
2025-05-05 18:56:41.213000,0,225
2025-05-05 18:56:41.214000,0,225
2025-05-05 18:56:41.215000,0,225
2025-05-05 18:56:41.216000,0,225
2025-05-05 18:56:41.217000,0,225
2025-05-05 18:56:41.218000,0,225
2025-05-05 18:56:41.219000,0,225
2025-05-05 18:56:41.220000,0,225
2025-05-05 18:56:41.221000,0,225
2025-05-05 18:56:41.222000,0,225
2025-05-05 18:56:41.223000,0,225
2025-05-05 18:56:41.224000,0,225
2025-05-05 18:56:41.225000,0,225
2025-05-05 18:56:41.226000,0,225
2025-05-05 18:56:41.227000,0,225
2025-05-05 18:56:41.228000,0,225
2025-05-05 18:56:41.229000,0,225
2025-05-05 18:56:41.230000,0,225
2025-05-05 18:56:41.231000,0,225
2025-05-05 18:56:41.232000,0,225
2025-05-05 18:56:41.233000,0,225
2025-05-05 18:56:41.234000,0,225
2025-05-05 18:56:41.235000,0,225
2025-05-05 18:56:41.236000,0,225
2025-05-05 18:56:41.237000,0,225
2025-05-05 18:56:41.238000,0,225
2025-05-05 18:56:41.239000,0,225
2025-05-05 18:56:41.240000,0,225
2025-05-05 18:56:41.241000,0,225
2025-05-05 18:56:41.242000,0,225
2025-05-05 18:56:41.243000,0,225
2025-05-05 18:56:41.244000,0,225
2025-05-05 18:56:41.245000,0,225
2025-05-05 18:56:41.246000,0,225
2025-05-05 18:56:41.247000,0,225
2025-05-05 18:56:41.248000,0,225
2025-05-05 18:56:41.249000,0,225
2025-05-05 18:56:41.250000,0,225
2025-05-05 18:56:41.251000,0,225
2025-05-05 18:56:41.252000,0,225
2025-05-05 18:56:41.253000,0,225
2025-05-05 18:56:41.254000,0,225
2025-05-05 18:56:41.255000,0,225
2025-05-05 18:56:41.256000,0,225
2025-05-05 18:56:41.257000,0,225
2025-05-05 18:56:41.258000,0,225
2025-05-05 18:56:41.259000,0,225
2025-05-05 18:56:41.260000,0,225
2025-05-05 18:56:41.261000,0,225
2025-05-05 18:56:41.262000,0,225
2025-05-05 18:56:41.263000,0,225
2025-05-05 18:56:41.264000,0,225
2025-05-05 18:56:41.265000,0,225
2025-05-05 18:56:41.266000,0,225
2025-05-05 18:56:41.267000,0,225
2025-05-05 18:56:41.268000,0,225
2025-05-05 18:56:41.269000,0,225
2025-05-05 18:56:41.270000,0,225
2025-05-05 18:56:41.271000,0,225
2025-05-05 18:56:41.272000,0,225
2025-05-05 18:56:41.273000,0,225
2025-05-05 18:56:41.274000,0,225
2025-05-05 18:56:41.275000,0,225
