Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-07 17:38:11.068000,0,295
2025-05-07 17:38:11.069000,0,295
2025-05-07 17:38:11.070000,0,295
2025-05-07 17:38:11.071000,0,295
2025-05-07 17:38:11.072000,0,295
2025-05-07 17:38:11.073000,0,295
2025-05-07 17:38:11.074000,0,295
2025-05-07 17:38:11.075000,0,295
2025-05-07 17:38:11.076000,0,295
2025-05-07 17:38:11.077000,0,295
2025-05-07 17:38:11.078000,0,295
2025-05-07 17:38:11.079000,0,295
2025-05-07 17:38:11.080000,0,295
2025-05-07 17:38:11.081000,0,295
2025-05-07 17:38:11.082000,0,295
2025-05-07 17:38:11.083000,0,295
2025-05-07 17:38:11.084000,0,295
2025-05-07 17:38:11.085000,0,295
2025-05-07 17:38:11.086000,0,295
2025-05-07 17:38:11.087000,0,295
2025-05-07 17:38:11.088000,0,295
2025-05-07 17:38:11.089000,0,295
2025-05-07 17:38:11.090000,0,295
2025-05-07 17:38:11.091000,0,295
2025-05-07 17:38:11.092000,0,295
2025-05-07 17:38:11.093000,0,295
2025-05-07 17:38:11.094000,0,295
2025-05-07 17:38:11.095000,0,295
2025-05-07 17:38:11.096000,0,295
2025-05-07 17:38:11.097000,0,295
2025-05-07 17:38:11.098000,0,295
2025-05-07 17:38:11.099000,0,295
2025-05-07 17:38:11.100000,0,295
2025-05-07 17:38:11.101000,0,295
2025-05-07 17:38:11.102000,0,295
2025-05-07 17:38:11.103000,0,295
2025-05-07 17:38:11.104000,0,295
2025-05-07 17:38:11.105000,0,295
2025-05-07 17:38:11.106000,0,295
2025-05-07 17:38:11.107000,0,295
2025-05-07 17:38:11.108000,0,295
2025-05-07 17:38:11.109000,0,295
2025-05-07 17:38:11.110000,0,295
2025-05-07 17:38:11.111000,0,295
2025-05-07 17:38:11.112000,0,295
2025-05-07 17:38:11.113000,0,295
2025-05-07 17:38:11.114000,0,295
2025-05-07 17:38:11.115000,0,295
2025-05-07 17:38:11.116000,0,295
2025-05-07 17:38:11.117000,0,295
2025-05-07 17:38:11.118000,0,295
2025-05-07 17:38:11.119000,0,295
2025-05-07 17:38:11.120000,0,295
2025-05-07 17:38:11.121000,0,295
2025-05-07 17:38:11.122000,0,295
2025-05-07 17:38:11.123000,0,295
2025-05-07 17:38:11.124000,0,295
2025-05-07 17:38:11.125000,0,295
2025-05-07 17:38:11.126000,0,295
2025-05-07 17:38:11.127000,0,295
2025-05-07 17:38:11.128000,0,295
2025-05-07 17:38:11.129000,0,295
2025-05-07 17:38:11.130000,0,295
2025-05-07 17:38:11.131000,0,295
2025-05-07 17:38:11.132000,0,295
2025-05-07 17:38:11.133000,0,295
2025-05-07 17:38:11.134000,0,295
2025-05-07 17:38:11.135000,0,295
2025-05-07 17:38:11.136000,0,295
2025-05-07 17:38:11.137000,0,295
2025-05-07 17:38:11.138000,0,295
2025-05-07 17:38:11.139000,0,295
2025-05-07 17:38:11.140000,0,295
2025-05-07 17:38:11.141000,0,295
2025-05-07 17:38:11.142000,0,295
2025-05-07 17:38:11.143000,0,295
2025-05-07 17:38:11.144000,0,295
2025-05-07 17:38:11.145000,0,295
2025-05-07 17:38:11.146000,0,295
2025-05-07 17:38:11.147000,0,295
2025-05-07 17:38:11.148000,0,295
2025-05-07 17:38:11.149000,0,295
2025-05-07 17:38:11.150000,0,295
2025-05-07 17:38:11.151000,0,295
2025-05-07 17:38:11.152000,0,295
2025-05-07 17:38:11.153000,0,295
2025-05-07 17:38:11.154000,0,295
2025-05-07 17:38:11.155000,0,295
2025-05-07 17:38:11.156000,0,295
2025-05-07 17:38:11.157000,0,295
2025-05-07 17:38:11.158000,0,295
2025-05-07 17:38:11.159000,0,295
2025-05-07 17:38:11.160000,0,295
2025-05-07 17:38:11.161000,0,295
2025-05-07 17:38:11.162000,0,295
2025-05-07 17:38:11.163000,0,295
2025-05-07 17:38:11.164000,0,295
2025-05-07 17:38:11.165000,0,295
2025-05-07 17:38:11.166000,0,295
2025-05-07 17:38:11.167000,0,295
