Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-07 17:38:12.268000,0,330
2025-05-07 17:38:12.269000,0,330
2025-05-07 17:38:12.270000,0,330
2025-05-07 17:38:12.271000,0,330
2025-05-07 17:38:12.272000,0,330
2025-05-07 17:38:12.273000,0,330
2025-05-07 17:38:12.274000,0,330
2025-05-07 17:38:12.275000,0,330
2025-05-07 17:38:12.276000,0,330
2025-05-07 17:38:12.277000,0,330
2025-05-07 17:38:12.278000,0,330
2025-05-07 17:38:12.279000,0,330
2025-05-07 17:38:12.280000,0,330
2025-05-07 17:38:12.281000,0,330
2025-05-07 17:38:12.282000,0,330
2025-05-07 17:38:12.283000,0,330
2025-05-07 17:38:12.284000,0,330
2025-05-07 17:38:12.285000,6,336
2025-05-07 17:38:12.286000,5,341
2025-05-07 17:38:12.287000,0,341
2025-05-07 17:38:12.288000,0,341
2025-05-07 17:38:12.289000,0,341
2025-05-07 17:38:12.290000,0,341
2025-05-07 17:38:12.291000,0,341
2025-05-07 17:38:12.292000,0,341
2025-05-07 17:38:12.293000,0,341
2025-05-07 17:38:12.294000,0,341
2025-05-07 17:38:12.295000,0,341
2025-05-07 17:38:12.296000,0,341
2025-05-07 17:38:12.297000,0,341
2025-05-07 17:38:12.298000,0,341
2025-05-07 17:38:12.299000,0,341
2025-05-07 17:38:12.300000,0,341
2025-05-07 17:38:12.301000,0,341
2025-05-07 17:38:12.302000,0,341
2025-05-07 17:38:12.303000,0,341
2025-05-07 17:38:12.304000,0,341
2025-05-07 17:38:12.305000,0,341
2025-05-07 17:38:12.306000,0,341
2025-05-07 17:38:12.307000,0,341
2025-05-07 17:38:12.308000,0,341
2025-05-07 17:38:12.309000,0,341
2025-05-07 17:38:12.310000,0,341
2025-05-07 17:38:12.311000,0,341
2025-05-07 17:38:12.312000,0,341
2025-05-07 17:38:12.313000,0,341
2025-05-07 17:38:12.314000,0,341
2025-05-07 17:38:12.315000,0,341
2025-05-07 17:38:12.316000,0,341
2025-05-07 17:38:12.317000,0,341
2025-05-07 17:38:12.318000,0,341
2025-05-07 17:38:12.319000,0,341
2025-05-07 17:38:12.320000,0,341
2025-05-07 17:38:12.321000,0,341
2025-05-07 17:38:12.322000,0,341
2025-05-07 17:38:12.323000,0,341
2025-05-07 17:38:12.324000,0,341
2025-05-07 17:38:12.325000,0,341
2025-05-07 17:38:12.326000,0,341
2025-05-07 17:38:12.327000,0,341
2025-05-07 17:38:12.328000,0,341
2025-05-07 17:38:12.329000,0,341
2025-05-07 17:38:12.330000,0,341
2025-05-07 17:38:12.331000,0,341
2025-05-07 17:38:12.332000,0,341
2025-05-07 17:38:12.333000,0,341
2025-05-07 17:38:12.334000,0,341
2025-05-07 17:38:12.335000,0,341
2025-05-07 17:38:12.336000,0,341
2025-05-07 17:38:12.337000,0,341
2025-05-07 17:38:12.338000,0,341
2025-05-07 17:38:12.339000,0,341
2025-05-07 17:38:12.340000,0,341
2025-05-07 17:38:12.341000,0,341
2025-05-07 17:38:12.342000,0,341
2025-05-07 17:38:12.343000,0,341
2025-05-07 17:38:12.344000,0,341
2025-05-07 17:38:12.345000,0,341
2025-05-07 17:38:12.346000,0,341
2025-05-07 17:38:12.347000,0,341
2025-05-07 17:38:12.348000,0,341
2025-05-07 17:38:12.349000,0,341
2025-05-07 17:38:12.350000,0,341
2025-05-07 17:38:12.351000,0,341
2025-05-07 17:38:12.352000,0,341
2025-05-07 17:38:12.353000,0,341
2025-05-07 17:38:12.354000,0,341
2025-05-07 17:38:12.355000,0,341
2025-05-07 17:38:12.356000,0,341
2025-05-07 17:38:12.357000,0,341
2025-05-07 17:38:12.358000,0,341
2025-05-07 17:38:12.359000,0,341
2025-05-07 17:38:12.360000,0,341
2025-05-07 17:38:12.361000,0,341
2025-05-07 17:38:12.362000,0,341
2025-05-07 17:38:12.363000,0,341
2025-05-07 17:38:12.364000,0,341
2025-05-07 17:38:12.365000,0,341
2025-05-07 17:38:12.366000,0,341
2025-05-07 17:38:12.367000,0,341
