Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-07 17:38:11.568000,0,295
2025-05-07 17:38:11.569000,0,295
2025-05-07 17:38:11.570000,0,295
2025-05-07 17:38:11.571000,0,295
2025-05-07 17:38:11.572000,0,295
2025-05-07 17:38:11.573000,0,295
2025-05-07 17:38:11.574000,0,295
2025-05-07 17:38:11.575000,0,295
2025-05-07 17:38:11.576000,0,295
2025-05-07 17:38:11.577000,0,295
2025-05-07 17:38:11.578000,0,295
2025-05-07 17:38:11.579000,0,295
2025-05-07 17:38:11.580000,0,295
2025-05-07 17:38:11.581000,0,295
2025-05-07 17:38:11.582000,0,295
2025-05-07 17:38:11.583000,0,295
2025-05-07 17:38:11.584000,0,295
2025-05-07 17:38:11.585000,0,295
2025-05-07 17:38:11.586000,0,295
2025-05-07 17:38:11.587000,0,295
2025-05-07 17:38:11.588000,0,295
2025-05-07 17:38:11.589000,0,295
2025-05-07 17:38:11.590000,0,295
2025-05-07 17:38:11.591000,0,295
2025-05-07 17:38:11.592000,0,295
2025-05-07 17:38:11.593000,0,295
2025-05-07 17:38:11.594000,0,295
2025-05-07 17:38:11.595000,0,295
2025-05-07 17:38:11.596000,0,295
2025-05-07 17:38:11.597000,0,295
2025-05-07 17:38:11.598000,0,295
2025-05-07 17:38:11.599000,0,295
2025-05-07 17:38:11.600000,0,295
2025-05-07 17:38:11.601000,0,295
2025-05-07 17:38:11.602000,0,295
2025-05-07 17:38:11.603000,0,295
2025-05-07 17:38:11.604000,0,295
2025-05-07 17:38:11.605000,0,295
2025-05-07 17:38:11.606000,0,295
2025-05-07 17:38:11.607000,0,295
2025-05-07 17:38:11.608000,0,295
2025-05-07 17:38:11.609000,0,295
2025-05-07 17:38:11.610000,0,295
2025-05-07 17:38:11.611000,0,295
2025-05-07 17:38:11.612000,0,295
2025-05-07 17:38:11.613000,0,295
2025-05-07 17:38:11.614000,0,295
2025-05-07 17:38:11.615000,0,295
2025-05-07 17:38:11.616000,0,295
2025-05-07 17:38:11.617000,0,295
2025-05-07 17:38:11.618000,0,295
2025-05-07 17:38:11.619000,0,295
2025-05-07 17:38:11.620000,0,295
2025-05-07 17:38:11.621000,0,295
2025-05-07 17:38:11.622000,0,295
2025-05-07 17:38:11.623000,0,295
2025-05-07 17:38:11.624000,0,295
2025-05-07 17:38:11.625000,0,295
2025-05-07 17:38:11.626000,0,295
2025-05-07 17:38:11.627000,0,295
2025-05-07 17:38:11.628000,0,295
2025-05-07 17:38:11.629000,0,295
2025-05-07 17:38:11.630000,0,295
2025-05-07 17:38:11.631000,0,295
2025-05-07 17:38:11.632000,0,295
2025-05-07 17:38:11.633000,0,295
2025-05-07 17:38:11.634000,0,295
2025-05-07 17:38:11.635000,0,295
2025-05-07 17:38:11.636000,0,295
2025-05-07 17:38:11.637000,0,295
2025-05-07 17:38:11.638000,0,295
2025-05-07 17:38:11.639000,0,295
2025-05-07 17:38:11.640000,0,295
2025-05-07 17:38:11.641000,0,295
2025-05-07 17:38:11.642000,0,295
2025-05-07 17:38:11.643000,0,295
2025-05-07 17:38:11.644000,0,295
2025-05-07 17:38:11.645000,0,295
2025-05-07 17:38:11.646000,0,295
2025-05-07 17:38:11.647000,0,295
2025-05-07 17:38:11.648000,0,295
2025-05-07 17:38:11.649000,0,295
2025-05-07 17:38:11.650000,0,295
2025-05-07 17:38:11.651000,0,295
2025-05-07 17:38:11.652000,0,295
2025-05-07 17:38:11.653000,0,295
2025-05-07 17:38:11.654000,0,295
2025-05-07 17:38:11.655000,0,295
2025-05-07 17:38:11.656000,0,295
2025-05-07 17:38:11.657000,0,295
2025-05-07 17:38:11.658000,0,295
2025-05-07 17:38:11.659000,0,295
2025-05-07 17:38:11.660000,0,295
2025-05-07 17:38:11.661000,0,295
2025-05-07 17:38:11.662000,0,295
2025-05-07 17:38:11.663000,0,295
2025-05-07 17:38:11.664000,0,295
2025-05-07 17:38:11.665000,0,295
2025-05-07 17:38:11.666000,0,295
2025-05-07 17:38:11.667000,0,295
