Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-04-30 17:50:09.859000,3,3
2025-04-30 17:50:09.959000,0,3
2025-04-30 17:50:10.059000,0,3
2025-04-30 17:50:10.159000,0,3
2025-04-30 17:50:10.259000,0,3
2025-04-30 17:50:10.359000,0,3
2025-04-30 17:50:10.459000,0,3
2025-04-30 17:50:10.559000,0,3
2025-04-30 17:50:10.659000,0,3
2025-04-30 17:50:10.759000,0,3
2025-04-30 17:50:10.859000,1,4
2025-04-30 17:50:10.959000,0,4
2025-04-30 17:50:11.059000,0,4
2025-04-30 17:50:11.159000,0,4
2025-04-30 17:50:11.259000,0,4
2025-04-30 17:50:11.359000,0,4
2025-04-30 17:50:11.459000,0,4
2025-04-30 17:50:11.559000,0,4
2025-04-30 17:50:11.659000,0,4
2025-04-30 17:50:11.759000,0,4
2025-04-30 17:50:11.859000,0,4
2025-04-30 17:50:11.959000,0,4
2025-04-30 17:50:12.059000,0,4
2025-04-30 17:50:12.159000,0,4
2025-04-30 17:50:12.259000,0,4
2025-04-30 17:50:12.359000,0,4
2025-04-30 17:50:12.459000,0,4
2025-04-30 17:50:12.559000,0,4
2025-04-30 17:50:12.659000,0,4
2025-04-30 17:50:12.759000,0,4
2025-04-30 17:50:12.859000,0,4
2025-04-30 17:50:12.959000,0,4
2025-04-30 17:50:13.059000,0,4
2025-04-30 17:50:13.159000,0,4
2025-04-30 17:50:13.259000,0,4
2025-04-30 17:50:13.359000,0,4
2025-04-30 17:50:13.459000,0,4
2025-04-30 17:50:13.559000,0,4
2025-04-30 17:50:13.659000,0,4
2025-04-30 17:50:13.759000,0,4
2025-04-30 17:50:13.859000,0,4
2025-04-30 17:50:13.959000,0,4
2025-04-30 17:50:14.059000,0,4
2025-04-30 17:50:14.159000,0,4
2025-04-30 17:50:14.259000,0,4
2025-04-30 17:50:14.359000,0,4
2025-04-30 17:50:14.459000,0,4
2025-04-30 17:50:14.559000,0,4
2025-04-30 17:50:14.659000,0,4
2025-04-30 17:50:14.759000,0,4
2025-04-30 17:50:14.859000,0,4
2025-04-30 17:50:14.959000,0,4
2025-04-30 17:50:15.059000,0,4
2025-04-30 17:50:15.159000,1,5
2025-04-30 17:50:15.259000,0,5
2025-04-30 17:50:15.359000,0,5
2025-04-30 17:50:15.459000,0,5
2025-04-30 17:50:15.559000,0,5
2025-04-30 17:50:15.659000,0,5
2025-04-30 17:50:15.759000,0,5
2025-04-30 17:50:15.859000,0,5
2025-04-30 17:50:15.959000,0,5
2025-04-30 17:50:16.059000,0,5
2025-04-30 17:50:16.159000,0,5
2025-04-30 17:50:16.259000,0,5
2025-04-30 17:50:16.359000,0,5
2025-04-30 17:50:16.459000,0,5
2025-04-30 17:50:16.559000,0,5
2025-04-30 17:50:16.659000,0,5
2025-04-30 17:50:16.759000,0,5
2025-04-30 17:50:16.859000,0,5
2025-04-30 17:50:16.959000,0,5
2025-04-30 17:50:17.059000,0,5
2025-04-30 17:50:17.159000,0,5
2025-04-30 17:50:17.259000,0,5
2025-04-30 17:50:17.359000,0,5
2025-04-30 17:50:17.459000,0,5
2025-04-30 17:50:17.559000,0,5
2025-04-30 17:50:17.659000,0,5
2025-04-30 17:50:17.759000,0,5
2025-04-30 17:50:17.859000,0,5
2025-04-30 17:50:17.959000,0,5
2025-04-30 17:50:18.059000,0,5
2025-04-30 17:50:18.159000,0,5
2025-04-30 17:50:18.259000,0,5
2025-04-30 17:50:18.359000,0,5
2025-04-30 17:50:18.459000,0,5
2025-04-30 17:50:18.559000,0,5
2025-04-30 17:50:18.659000,0,5
2025-04-30 17:50:18.759000,0,5
2025-04-30 17:50:18.859000,0,5
2025-04-30 17:50:18.959000,0,5
2025-04-30 17:50:19.059000,0,5
2025-04-30 17:50:19.159000,0,5
2025-04-30 17:50:19.259000,0,5
2025-04-30 17:50:19.359000,0,5
2025-04-30 17:50:19.459000,0,5
2025-04-30 17:50:19.559000,0,5
2025-04-30 17:50:19.659000,0,5
2025-04-30 17:50:19.759000,0,5
2025-04-30 17:50:19.859000,0,5
2025-04-30 17:50:19.959000,0,5
2025-04-30 17:50:20.059000,0,5
2025-04-30 17:50:20.159000,0,5
2025-04-30 17:50:20.259000,0,5
2025-04-30 17:50:20.359000,0,5
2025-04-30 17:50:20.459000,0,5
2025-04-30 17:50:20.559000,0,5
2025-04-30 17:50:20.659000,0,5
2025-04-30 17:50:20.759000,0,5
2025-04-30 17:50:20.859000,0,5
2025-04-30 17:50:20.959000,4,9
2025-04-30 17:50:21.059000,0,9
