Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-06 17:01:51.688000,0,11
2025-05-06 17:01:51.689000,0,11
2025-05-06 17:01:51.690000,0,11
2025-05-06 17:01:51.691000,0,11
2025-05-06 17:01:51.692000,0,11
2025-05-06 17:01:51.693000,0,11
2025-05-06 17:01:51.694000,0,11
2025-05-06 17:01:51.695000,0,11
2025-05-06 17:01:51.696000,0,11
2025-05-06 17:01:51.697000,0,11
2025-05-06 17:01:51.698000,0,11
2025-05-06 17:01:51.699000,0,11
2025-05-06 17:01:51.700000,0,11
2025-05-06 17:01:51.701000,0,11
2025-05-06 17:01:51.702000,0,11
2025-05-06 17:01:51.703000,0,11
2025-05-06 17:01:51.704000,0,11
2025-05-06 17:01:51.705000,0,11
2025-05-06 17:01:51.706000,0,11
2025-05-06 17:01:51.707000,0,11
2025-05-06 17:01:51.708000,0,11
2025-05-06 17:01:51.709000,0,11
2025-05-06 17:01:51.710000,0,11
2025-05-06 17:01:51.711000,0,11
2025-05-06 17:01:51.712000,0,11
2025-05-06 17:01:51.713000,0,11
2025-05-06 17:01:51.714000,0,11
2025-05-06 17:01:51.715000,0,11
2025-05-06 17:01:51.716000,0,11
2025-05-06 17:01:51.717000,0,11
2025-05-06 17:01:51.718000,0,11
2025-05-06 17:01:51.719000,0,11
2025-05-06 17:01:51.720000,0,11
2025-05-06 17:01:51.721000,0,11
2025-05-06 17:01:51.722000,0,11
2025-05-06 17:01:51.723000,0,11
2025-05-06 17:01:51.724000,0,11
2025-05-06 17:01:51.725000,0,11
2025-05-06 17:01:51.726000,0,11
2025-05-06 17:01:51.727000,0,11
2025-05-06 17:01:51.728000,0,11
2025-05-06 17:01:51.729000,0,11
2025-05-06 17:01:51.730000,0,11
2025-05-06 17:01:51.731000,0,11
2025-05-06 17:01:51.732000,0,11
2025-05-06 17:01:51.733000,0,11
2025-05-06 17:01:51.734000,0,11
2025-05-06 17:01:51.735000,0,11
2025-05-06 17:01:51.736000,1,12
2025-05-06 17:01:51.737000,0,12
2025-05-06 17:01:51.738000,0,12
2025-05-06 17:01:51.739000,0,12
2025-05-06 17:01:51.740000,0,12
2025-05-06 17:01:51.741000,0,12
2025-05-06 17:01:51.742000,0,12
2025-05-06 17:01:51.743000,0,12
2025-05-06 17:01:51.744000,0,12
2025-05-06 17:01:51.745000,0,12
2025-05-06 17:01:51.746000,0,12
2025-05-06 17:01:51.747000,0,12
2025-05-06 17:01:51.748000,0,12
2025-05-06 17:01:51.749000,0,12
2025-05-06 17:01:51.750000,0,12
2025-05-06 17:01:51.751000,0,12
2025-05-06 17:01:51.752000,0,12
2025-05-06 17:01:51.753000,0,12
2025-05-06 17:01:51.754000,0,12
2025-05-06 17:01:51.755000,0,12
2025-05-06 17:01:51.756000,0,12
2025-05-06 17:01:51.757000,0,12
2025-05-06 17:01:51.758000,0,12
2025-05-06 17:01:51.759000,0,12
2025-05-06 17:01:51.760000,0,12
2025-05-06 17:01:51.761000,0,12
2025-05-06 17:01:51.762000,0,12
2025-05-06 17:01:51.763000,0,12
2025-05-06 17:01:51.764000,0,12
2025-05-06 17:01:51.765000,0,12
2025-05-06 17:01:51.766000,0,12
2025-05-06 17:01:51.767000,0,12
2025-05-06 17:01:51.768000,0,12
2025-05-06 17:01:51.769000,0,12
2025-05-06 17:01:51.770000,0,12
2025-05-06 17:01:51.771000,0,12
2025-05-06 17:01:51.772000,0,12
2025-05-06 17:01:51.773000,0,12
2025-05-06 17:01:51.774000,0,12
2025-05-06 17:01:51.775000,0,12
2025-05-06 17:01:51.776000,0,12
2025-05-06 17:01:51.777000,0,12
2025-05-06 17:01:51.778000,0,12
2025-05-06 17:01:51.779000,0,12
2025-05-06 17:01:51.780000,0,12
2025-05-06 17:01:51.781000,0,12
2025-05-06 17:01:51.782000,0,12
2025-05-06 17:01:51.783000,0,12
2025-05-06 17:01:51.784000,0,12
2025-05-06 17:01:51.785000,0,12
2025-05-06 17:01:51.786000,0,12
2025-05-06 17:01:51.787000,0,12
