Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-06 17:01:51.188000,0,11
2025-05-06 17:01:51.189000,0,11
2025-05-06 17:01:51.190000,0,11
2025-05-06 17:01:51.191000,0,11
2025-05-06 17:01:51.192000,0,11
2025-05-06 17:01:51.193000,0,11
2025-05-06 17:01:51.194000,0,11
2025-05-06 17:01:51.195000,0,11
2025-05-06 17:01:51.196000,0,11
2025-05-06 17:01:51.197000,0,11
2025-05-06 17:01:51.198000,0,11
2025-05-06 17:01:51.199000,0,11
2025-05-06 17:01:51.200000,0,11
2025-05-06 17:01:51.201000,0,11
2025-05-06 17:01:51.202000,0,11
2025-05-06 17:01:51.203000,0,11
2025-05-06 17:01:51.204000,0,11
2025-05-06 17:01:51.205000,0,11
2025-05-06 17:01:51.206000,0,11
2025-05-06 17:01:51.207000,0,11
2025-05-06 17:01:51.208000,0,11
2025-05-06 17:01:51.209000,0,11
2025-05-06 17:01:51.210000,0,11
2025-05-06 17:01:51.211000,0,11
2025-05-06 17:01:51.212000,0,11
2025-05-06 17:01:51.213000,0,11
2025-05-06 17:01:51.214000,0,11
2025-05-06 17:01:51.215000,0,11
2025-05-06 17:01:51.216000,0,11
2025-05-06 17:01:51.217000,0,11
2025-05-06 17:01:51.218000,0,11
2025-05-06 17:01:51.219000,0,11
2025-05-06 17:01:51.220000,0,11
2025-05-06 17:01:51.221000,0,11
2025-05-06 17:01:51.222000,0,11
2025-05-06 17:01:51.223000,0,11
2025-05-06 17:01:51.224000,0,11
2025-05-06 17:01:51.225000,0,11
2025-05-06 17:01:51.226000,0,11
2025-05-06 17:01:51.227000,0,11
2025-05-06 17:01:51.228000,0,11
2025-05-06 17:01:51.229000,0,11
2025-05-06 17:01:51.230000,0,11
2025-05-06 17:01:51.231000,0,11
2025-05-06 17:01:51.232000,0,11
2025-05-06 17:01:51.233000,0,11
2025-05-06 17:01:51.234000,0,11
2025-05-06 17:01:51.235000,0,11
2025-05-06 17:01:51.236000,0,11
2025-05-06 17:01:51.237000,0,11
2025-05-06 17:01:51.238000,0,11
2025-05-06 17:01:51.239000,0,11
2025-05-06 17:01:51.240000,0,11
2025-05-06 17:01:51.241000,0,11
2025-05-06 17:01:51.242000,0,11
2025-05-06 17:01:51.243000,0,11
2025-05-06 17:01:51.244000,0,11
2025-05-06 17:01:51.245000,0,11
2025-05-06 17:01:51.246000,0,11
2025-05-06 17:01:51.247000,0,11
2025-05-06 17:01:51.248000,0,11
2025-05-06 17:01:51.249000,0,11
2025-05-06 17:01:51.250000,0,11
2025-05-06 17:01:51.251000,0,11
2025-05-06 17:01:51.252000,0,11
2025-05-06 17:01:51.253000,0,11
2025-05-06 17:01:51.254000,0,11
2025-05-06 17:01:51.255000,0,11
2025-05-06 17:01:51.256000,0,11
2025-05-06 17:01:51.257000,0,11
2025-05-06 17:01:51.258000,0,11
2025-05-06 17:01:51.259000,0,11
2025-05-06 17:01:51.260000,0,11
2025-05-06 17:01:51.261000,0,11
2025-05-06 17:01:51.262000,0,11
2025-05-06 17:01:51.263000,0,11
2025-05-06 17:01:51.264000,0,11
2025-05-06 17:01:51.265000,0,11
2025-05-06 17:01:51.266000,0,11
2025-05-06 17:01:51.267000,0,11
2025-05-06 17:01:51.268000,0,11
2025-05-06 17:01:51.269000,0,11
2025-05-06 17:01:51.270000,0,11
2025-05-06 17:01:51.271000,0,11
2025-05-06 17:01:51.272000,0,11
2025-05-06 17:01:51.273000,0,11
2025-05-06 17:01:51.274000,0,11
2025-05-06 17:01:51.275000,0,11
2025-05-06 17:01:51.276000,0,11
2025-05-06 17:01:51.277000,0,11
2025-05-06 17:01:51.278000,0,11
2025-05-06 17:01:51.279000,0,11
2025-05-06 17:01:51.280000,0,11
2025-05-06 17:01:51.281000,0,11
2025-05-06 17:01:51.282000,0,11
2025-05-06 17:01:51.283000,0,11
2025-05-06 17:01:51.284000,0,11
2025-05-06 17:01:51.285000,0,11
2025-05-06 17:01:51.286000,0,11
2025-05-06 17:01:51.287000,0,11
