Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-07 17:29:56.000000,0,632
2025-05-07 17:29:56.001000,0,632
2025-05-07 17:29:56.002000,0,632
2025-05-07 17:29:56.003000,0,632
2025-05-07 17:29:56.004000,0,632
2025-05-07 17:29:56.005000,0,632
2025-05-07 17:29:56.006000,0,632
2025-05-07 17:29:56.007000,0,632
2025-05-07 17:29:56.008000,0,632
2025-05-07 17:29:56.009000,0,632
2025-05-07 17:29:56.010000,0,632
2025-05-07 17:29:56.011000,0,632
2025-05-07 17:29:56.012000,0,632
2025-05-07 17:29:56.013000,0,632
2025-05-07 17:29:56.014000,0,632
2025-05-07 17:29:56.015000,0,632
2025-05-07 17:29:56.016000,0,632
2025-05-07 17:29:56.017000,0,632
2025-05-07 17:29:56.018000,0,632
2025-05-07 17:29:56.019000,0,632
2025-05-07 17:29:56.020000,0,632
2025-05-07 17:29:56.021000,0,632
2025-05-07 17:29:56.022000,0,632
2025-05-07 17:29:56.023000,0,632
2025-05-07 17:29:56.024000,0,632
2025-05-07 17:29:56.025000,0,632
2025-05-07 17:29:56.026000,0,632
2025-05-07 17:29:56.027000,0,632
2025-05-07 17:29:56.028000,0,632
2025-05-07 17:29:56.029000,0,632
2025-05-07 17:29:56.030000,0,632
2025-05-07 17:29:56.031000,0,632
2025-05-07 17:29:56.032000,0,632
2025-05-07 17:29:56.033000,0,632
2025-05-07 17:29:56.034000,0,632
2025-05-07 17:29:56.035000,0,632
2025-05-07 17:29:56.036000,0,632
2025-05-07 17:29:56.037000,0,632
2025-05-07 17:29:56.038000,0,632
2025-05-07 17:29:56.039000,0,632
2025-05-07 17:29:56.040000,0,632
2025-05-07 17:29:56.041000,0,632
2025-05-07 17:29:56.042000,0,632
2025-05-07 17:29:56.043000,0,632
2025-05-07 17:29:56.044000,0,632
2025-05-07 17:29:56.045000,0,632
2025-05-07 17:29:56.046000,0,632
2025-05-07 17:29:56.047000,0,632
2025-05-07 17:29:56.048000,0,632
2025-05-07 17:29:56.049000,0,632
2025-05-07 17:29:56.050000,0,632
2025-05-07 17:29:56.051000,0,632
2025-05-07 17:29:56.052000,0,632
2025-05-07 17:29:56.053000,0,632
2025-05-07 17:29:56.054000,0,632
2025-05-07 17:29:56.055000,0,632
2025-05-07 17:29:56.056000,0,632
2025-05-07 17:29:56.057000,0,632
2025-05-07 17:29:56.058000,0,632
2025-05-07 17:29:56.059000,0,632
2025-05-07 17:29:56.060000,0,632
2025-05-07 17:29:56.061000,0,632
2025-05-07 17:29:56.062000,0,632
2025-05-07 17:29:56.063000,0,632
2025-05-07 17:29:56.064000,0,632
2025-05-07 17:29:56.065000,0,632
2025-05-07 17:29:56.066000,0,632
2025-05-07 17:29:56.067000,0,632
2025-05-07 17:29:56.068000,0,632
2025-05-07 17:29:56.069000,0,632
2025-05-07 17:29:56.070000,0,632
2025-05-07 17:29:56.071000,0,632
2025-05-07 17:29:56.072000,0,632
2025-05-07 17:29:56.073000,0,632
2025-05-07 17:29:56.074000,0,632
2025-05-07 17:29:56.075000,0,632
2025-05-07 17:29:56.076000,0,632
2025-05-07 17:29:56.077000,0,632
2025-05-07 17:29:56.078000,0,632
2025-05-07 17:29:56.079000,0,632
2025-05-07 17:29:56.080000,0,632
2025-05-07 17:29:56.081000,0,632
2025-05-07 17:29:56.082000,0,632
2025-05-07 17:29:56.083000,0,632
2025-05-07 17:29:56.084000,0,632
2025-05-07 17:29:56.085000,0,632
2025-05-07 17:29:56.086000,0,632
2025-05-07 17:29:56.087000,0,632
2025-05-07 17:29:56.088000,0,632
2025-05-07 17:29:56.089000,0,632
2025-05-07 17:29:56.090000,0,632
2025-05-07 17:29:56.091000,0,632
2025-05-07 17:29:56.092000,0,632
2025-05-07 17:29:56.093000,0,632
2025-05-07 17:29:56.094000,0,632
2025-05-07 17:29:56.095000,0,632
2025-05-07 17:29:56.096000,0,632
2025-05-07 17:29:56.097000,0,632
2025-05-07 17:29:56.098000,0,632
2025-05-07 17:29:56.099000,0,632
