Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-07 17:29:55.800000,14,94
2025-05-07 17:29:55.801000,4,98
2025-05-07 17:29:55.802000,0,98
2025-05-07 17:29:55.803000,22,120
2025-05-07 17:29:55.804000,28,148
2025-05-07 17:29:55.805000,28,176
2025-05-07 17:29:55.806000,7,183
2025-05-07 17:29:55.807000,0,183
2025-05-07 17:29:55.808000,0,183
2025-05-07 17:29:55.809000,2,185
2025-05-07 17:29:55.810000,8,193
2025-05-07 17:29:55.811000,0,193
2025-05-07 17:29:55.812000,1,194
2025-05-07 17:29:55.813000,0,194
2025-05-07 17:29:55.814000,0,194
2025-05-07 17:29:55.815000,0,194
2025-05-07 17:29:55.816000,0,194
2025-05-07 17:29:55.817000,0,194
2025-05-07 17:29:55.818000,0,194
2025-05-07 17:29:55.819000,0,194
2025-05-07 17:29:55.820000,2,196
2025-05-07 17:29:55.821000,2,198
2025-05-07 17:29:55.822000,7,205
2025-05-07 17:29:55.823000,8,213
2025-05-07 17:29:55.824000,4,217
2025-05-07 17:29:55.825000,5,222
2025-05-07 17:29:55.826000,0,222
2025-05-07 17:29:55.827000,2,224
2025-05-07 17:29:55.828000,4,228
2025-05-07 17:29:55.829000,6,234
2025-05-07 17:29:55.830000,1,235
2025-05-07 17:29:55.831000,1,236
2025-05-07 17:29:55.832000,0,236
2025-05-07 17:29:55.833000,0,236
2025-05-07 17:29:55.834000,0,236
2025-05-07 17:29:55.835000,0,236
2025-05-07 17:29:55.836000,0,236
2025-05-07 17:29:55.837000,0,236
2025-05-07 17:29:55.838000,1,237
2025-05-07 17:29:55.839000,4,241
2025-05-07 17:29:55.840000,0,241
2025-05-07 17:29:55.841000,0,241
2025-05-07 17:29:55.842000,0,241
2025-05-07 17:29:55.843000,0,241
2025-05-07 17:29:55.844000,0,241
2025-05-07 17:29:55.845000,0,241
2025-05-07 17:29:55.846000,0,241
2025-05-07 17:29:55.847000,0,241
2025-05-07 17:29:55.848000,0,241
2025-05-07 17:29:55.849000,0,241
2025-05-07 17:29:55.850000,0,241
2025-05-07 17:29:55.851000,0,241
2025-05-07 17:29:55.852000,2,243
2025-05-07 17:29:55.853000,12,255
2025-05-07 17:29:55.854000,12,267
2025-05-07 17:29:55.855000,11,278
2025-05-07 17:29:55.856000,7,285
2025-05-07 17:29:55.857000,4,289
2025-05-07 17:29:55.858000,8,297
2025-05-07 17:29:55.859000,2,299
2025-05-07 17:29:55.860000,0,299
2025-05-07 17:29:55.861000,0,299
2025-05-07 17:29:55.862000,0,299
2025-05-07 17:29:55.863000,0,299
2025-05-07 17:29:55.864000,0,299
2025-05-07 17:29:55.865000,0,299
2025-05-07 17:29:55.866000,0,299
2025-05-07 17:29:55.867000,0,299
2025-05-07 17:29:55.868000,0,299
2025-05-07 17:29:55.869000,0,299
2025-05-07 17:29:55.870000,0,299
2025-05-07 17:29:55.871000,0,299
2025-05-07 17:29:55.872000,0,299
2025-05-07 17:29:55.873000,0,299
2025-05-07 17:29:55.874000,5,304
2025-05-07 17:29:55.875000,1,305
2025-05-07 17:29:55.876000,1,306
2025-05-07 17:29:55.877000,2,308
2025-05-07 17:29:55.878000,0,308
2025-05-07 17:29:55.879000,6,314
2025-05-07 17:29:55.880000,0,314
2025-05-07 17:29:55.881000,0,314
2025-05-07 17:29:55.882000,4,318
2025-05-07 17:29:55.883000,9,327
2025-05-07 17:29:55.884000,4,331
2025-05-07 17:29:55.885000,4,335
2025-05-07 17:29:55.886000,4,339
2025-05-07 17:29:55.887000,3,342
2025-05-07 17:29:55.888000,2,344
2025-05-07 17:29:55.889000,9,353
2025-05-07 17:29:55.890000,10,363
2025-05-07 17:29:55.891000,8,371
2025-05-07 17:29:55.892000,8,379
2025-05-07 17:29:55.893000,3,382
2025-05-07 17:29:55.894000,0,382
2025-05-07 17:29:55.895000,0,382
2025-05-07 17:29:55.896000,0,382
2025-05-07 17:29:55.897000,6,388
2025-05-07 17:29:55.898000,6,394
2025-05-07 17:29:55.899000,3,397
