Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-06 17:05:46.867000,0,490
2025-05-06 17:05:46.868000,0,490
2025-05-06 17:05:46.869000,0,490
2025-05-06 17:05:46.870000,0,490
2025-05-06 17:05:46.871000,0,490
2025-05-06 17:05:46.872000,0,490
2025-05-06 17:05:46.873000,0,490
2025-05-06 17:05:46.874000,0,490
2025-05-06 17:05:46.875000,0,490
2025-05-06 17:05:46.876000,0,490
2025-05-06 17:05:46.877000,0,490
2025-05-06 17:05:46.878000,0,490
2025-05-06 17:05:46.879000,0,490
2025-05-06 17:05:46.880000,0,490
2025-05-06 17:05:46.881000,0,490
2025-05-06 17:05:46.882000,0,490
2025-05-06 17:05:46.883000,0,490
2025-05-06 17:05:46.884000,0,490
2025-05-06 17:05:46.885000,0,490
2025-05-06 17:05:46.886000,0,490
2025-05-06 17:05:46.887000,0,490
2025-05-06 17:05:46.888000,0,490
2025-05-06 17:05:46.889000,0,490
2025-05-06 17:05:46.890000,0,490
2025-05-06 17:05:46.891000,0,490
2025-05-06 17:05:46.892000,0,490
2025-05-06 17:05:46.893000,0,490
2025-05-06 17:05:46.894000,0,490
2025-05-06 17:05:46.895000,0,490
2025-05-06 17:05:46.896000,0,490
2025-05-06 17:05:46.897000,0,490
2025-05-06 17:05:46.898000,0,490
2025-05-06 17:05:46.899000,0,490
2025-05-06 17:05:46.900000,0,490
2025-05-06 17:05:46.901000,0,490
2025-05-06 17:05:46.902000,0,490
2025-05-06 17:05:46.903000,0,490
2025-05-06 17:05:46.904000,0,490
2025-05-06 17:05:46.905000,0,490
2025-05-06 17:05:46.906000,0,490
2025-05-06 17:05:46.907000,0,490
2025-05-06 17:05:46.908000,0,490
2025-05-06 17:05:46.909000,0,490
2025-05-06 17:05:46.910000,0,490
2025-05-06 17:05:46.911000,0,490
2025-05-06 17:05:46.912000,0,490
2025-05-06 17:05:46.913000,0,490
2025-05-06 17:05:46.914000,0,490
2025-05-06 17:05:46.915000,0,490
2025-05-06 17:05:46.916000,0,490
2025-05-06 17:05:46.917000,0,490
2025-05-06 17:05:46.918000,0,490
2025-05-06 17:05:46.919000,0,490
2025-05-06 17:05:46.920000,0,490
2025-05-06 17:05:46.921000,0,490
2025-05-06 17:05:46.922000,0,490
2025-05-06 17:05:46.923000,0,490
2025-05-06 17:05:46.924000,0,490
2025-05-06 17:05:46.925000,0,490
2025-05-06 17:05:46.926000,0,490
2025-05-06 17:05:46.927000,0,490
2025-05-06 17:05:46.928000,0,490
2025-05-06 17:05:46.929000,0,490
2025-05-06 17:05:46.930000,0,490
2025-05-06 17:05:46.931000,0,490
2025-05-06 17:05:46.932000,0,490
2025-05-06 17:05:46.933000,0,490
2025-05-06 17:05:46.934000,0,490
2025-05-06 17:05:46.935000,0,490
2025-05-06 17:05:46.936000,0,490
2025-05-06 17:05:46.937000,0,490
2025-05-06 17:05:46.938000,0,490
2025-05-06 17:05:46.939000,0,490
2025-05-06 17:05:46.940000,0,490
2025-05-06 17:05:46.941000,0,490
2025-05-06 17:05:46.942000,0,490
2025-05-06 17:05:46.943000,0,490
2025-05-06 17:05:46.944000,0,490
2025-05-06 17:05:46.945000,0,490
2025-05-06 17:05:46.946000,0,490
2025-05-06 17:05:46.947000,0,490
2025-05-06 17:05:46.948000,0,490
2025-05-06 17:05:46.949000,0,490
2025-05-06 17:05:46.950000,0,490
2025-05-06 17:05:46.951000,0,490
2025-05-06 17:05:46.952000,0,490
2025-05-06 17:05:46.953000,0,490
2025-05-06 17:05:46.954000,0,490
2025-05-06 17:05:46.955000,0,490
2025-05-06 17:05:46.956000,0,490
2025-05-06 17:05:46.957000,0,490
2025-05-06 17:05:46.958000,0,490
2025-05-06 17:05:46.959000,0,490
2025-05-06 17:05:46.960000,0,490
2025-05-06 17:05:46.961000,0,490
2025-05-06 17:05:46.962000,0,490
2025-05-06 17:05:46.963000,0,490
2025-05-06 17:05:46.964000,0,490
2025-05-06 17:05:46.965000,0,490
2025-05-06 17:05:46.966000,0,490
