Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-06 17:05:46.367000,0,305
2025-05-06 17:05:46.368000,0,305
2025-05-06 17:05:46.369000,0,305
2025-05-06 17:05:46.370000,0,305
2025-05-06 17:05:46.371000,0,305
2025-05-06 17:05:46.372000,0,305
2025-05-06 17:05:46.373000,0,305
2025-05-06 17:05:46.374000,0,305
2025-05-06 17:05:46.375000,0,305
2025-05-06 17:05:46.376000,0,305
2025-05-06 17:05:46.377000,0,305
2025-05-06 17:05:46.378000,0,305
2025-05-06 17:05:46.379000,0,305
2025-05-06 17:05:46.380000,0,305
2025-05-06 17:05:46.381000,0,305
2025-05-06 17:05:46.382000,0,305
2025-05-06 17:05:46.383000,0,305
2025-05-06 17:05:46.384000,0,305
2025-05-06 17:05:46.385000,0,305
2025-05-06 17:05:46.386000,0,305
2025-05-06 17:05:46.387000,0,305
2025-05-06 17:05:46.388000,0,305
2025-05-06 17:05:46.389000,0,305
2025-05-06 17:05:46.390000,0,305
2025-05-06 17:05:46.391000,0,305
2025-05-06 17:05:46.392000,0,305
2025-05-06 17:05:46.393000,0,305
2025-05-06 17:05:46.394000,0,305
2025-05-06 17:05:46.395000,0,305
2025-05-06 17:05:46.396000,0,305
2025-05-06 17:05:46.397000,0,305
2025-05-06 17:05:46.398000,0,305
2025-05-06 17:05:46.399000,0,305
2025-05-06 17:05:46.400000,0,305
2025-05-06 17:05:46.401000,0,305
2025-05-06 17:05:46.402000,0,305
2025-05-06 17:05:46.403000,0,305
2025-05-06 17:05:46.404000,0,305
2025-05-06 17:05:46.405000,0,305
2025-05-06 17:05:46.406000,0,305
2025-05-06 17:05:46.407000,0,305
2025-05-06 17:05:46.408000,0,305
2025-05-06 17:05:46.409000,0,305
2025-05-06 17:05:46.410000,0,305
2025-05-06 17:05:46.411000,0,305
2025-05-06 17:05:46.412000,0,305
2025-05-06 17:05:46.413000,0,305
2025-05-06 17:05:46.414000,0,305
2025-05-06 17:05:46.415000,0,305
2025-05-06 17:05:46.416000,0,305
2025-05-06 17:05:46.417000,0,305
2025-05-06 17:05:46.418000,0,305
2025-05-06 17:05:46.419000,0,305
2025-05-06 17:05:46.420000,0,305
2025-05-06 17:05:46.421000,0,305
2025-05-06 17:05:46.422000,0,305
2025-05-06 17:05:46.423000,0,305
2025-05-06 17:05:46.424000,0,305
2025-05-06 17:05:46.425000,0,305
2025-05-06 17:05:46.426000,0,305
2025-05-06 17:05:46.427000,0,305
2025-05-06 17:05:46.428000,0,305
2025-05-06 17:05:46.429000,0,305
2025-05-06 17:05:46.430000,0,305
2025-05-06 17:05:46.431000,0,305
2025-05-06 17:05:46.432000,0,305
2025-05-06 17:05:46.433000,0,305
2025-05-06 17:05:46.434000,0,305
2025-05-06 17:05:46.435000,0,305
2025-05-06 17:05:46.436000,0,305
2025-05-06 17:05:46.437000,0,305
2025-05-06 17:05:46.438000,0,305
2025-05-06 17:05:46.439000,0,305
2025-05-06 17:05:46.440000,0,305
2025-05-06 17:05:46.441000,0,305
2025-05-06 17:05:46.442000,0,305
2025-05-06 17:05:46.443000,0,305
2025-05-06 17:05:46.444000,0,305
2025-05-06 17:05:46.445000,0,305
2025-05-06 17:05:46.446000,0,305
2025-05-06 17:05:46.447000,0,305
2025-05-06 17:05:46.448000,0,305
2025-05-06 17:05:46.449000,0,305
2025-05-06 17:05:46.450000,0,305
2025-05-06 17:05:46.451000,0,305
2025-05-06 17:05:46.452000,0,305
2025-05-06 17:05:46.453000,0,305
2025-05-06 17:05:46.454000,0,305
2025-05-06 17:05:46.455000,0,305
2025-05-06 17:05:46.456000,0,305
2025-05-06 17:05:46.457000,0,305
2025-05-06 17:05:46.458000,0,305
2025-05-06 17:05:46.459000,0,305
2025-05-06 17:05:46.460000,0,305
2025-05-06 17:05:46.461000,0,305
2025-05-06 17:05:46.462000,0,305
2025-05-06 17:05:46.463000,0,305
2025-05-06 17:05:46.464000,0,305
2025-05-06 17:05:46.465000,0,305
2025-05-06 17:05:46.466000,0,305
