Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-06 17:01:08.495000,0,1
2025-05-06 17:01:08.496000,0,1
2025-05-06 17:01:08.497000,0,1
2025-05-06 17:01:08.498000,0,1
2025-05-06 17:01:08.499000,0,1
2025-05-06 17:01:08.500000,0,1
2025-05-06 17:01:08.501000,0,1
2025-05-06 17:01:08.502000,0,1
2025-05-06 17:01:08.503000,0,1
2025-05-06 17:01:08.504000,0,1
2025-05-06 17:01:08.505000,0,1
2025-05-06 17:01:08.506000,0,1
2025-05-06 17:01:08.507000,0,1
2025-05-06 17:01:08.508000,0,1
2025-05-06 17:01:08.509000,0,1
2025-05-06 17:01:08.510000,0,1
2025-05-06 17:01:08.511000,0,1
2025-05-06 17:01:08.512000,0,1
2025-05-06 17:01:08.513000,0,1
2025-05-06 17:01:08.514000,0,1
2025-05-06 17:01:08.515000,0,1
2025-05-06 17:01:08.516000,0,1
2025-05-06 17:01:08.517000,0,1
2025-05-06 17:01:08.518000,0,1
2025-05-06 17:01:08.519000,0,1
2025-05-06 17:01:08.520000,0,1
2025-05-06 17:01:08.521000,0,1
2025-05-06 17:01:08.522000,0,1
2025-05-06 17:01:08.523000,0,1
2025-05-06 17:01:08.524000,0,1
2025-05-06 17:01:08.525000,0,1
2025-05-06 17:01:08.526000,0,1
2025-05-06 17:01:08.527000,0,1
2025-05-06 17:01:08.528000,0,1
2025-05-06 17:01:08.529000,0,1
2025-05-06 17:01:08.530000,0,1
2025-05-06 17:01:08.531000,0,1
2025-05-06 17:01:08.532000,0,1
2025-05-06 17:01:08.533000,0,1
2025-05-06 17:01:08.534000,0,1
2025-05-06 17:01:08.535000,0,1
2025-05-06 17:01:08.536000,0,1
2025-05-06 17:01:08.537000,0,1
2025-05-06 17:01:08.538000,0,1
2025-05-06 17:01:08.539000,0,1
2025-05-06 17:01:08.540000,0,1
2025-05-06 17:01:08.541000,0,1
2025-05-06 17:01:08.542000,0,1
2025-05-06 17:01:08.543000,0,1
2025-05-06 17:01:08.544000,0,1
2025-05-06 17:01:08.545000,0,1
2025-05-06 17:01:08.546000,0,1
2025-05-06 17:01:08.547000,0,1
2025-05-06 17:01:08.548000,0,1
2025-05-06 17:01:08.549000,0,1
2025-05-06 17:01:08.550000,0,1
2025-05-06 17:01:08.551000,0,1
2025-05-06 17:01:08.552000,0,1
2025-05-06 17:01:08.553000,0,1
2025-05-06 17:01:08.554000,0,1
2025-05-06 17:01:08.555000,0,1
2025-05-06 17:01:08.556000,0,1
2025-05-06 17:01:08.557000,0,1
2025-05-06 17:01:08.558000,0,1
2025-05-06 17:01:08.559000,0,1
2025-05-06 17:01:08.560000,0,1
2025-05-06 17:01:08.561000,0,1
2025-05-06 17:01:08.562000,0,1
2025-05-06 17:01:08.563000,0,1
2025-05-06 17:01:08.564000,0,1
2025-05-06 17:01:08.565000,0,1
2025-05-06 17:01:08.566000,0,1
2025-05-06 17:01:08.567000,0,1
2025-05-06 17:01:08.568000,0,1
2025-05-06 17:01:08.569000,0,1
2025-05-06 17:01:08.570000,0,1
2025-05-06 17:01:08.571000,0,1
2025-05-06 17:01:08.572000,0,1
2025-05-06 17:01:08.573000,0,1
2025-05-06 17:01:08.574000,0,1
2025-05-06 17:01:08.575000,0,1
2025-05-06 17:01:08.576000,0,1
2025-05-06 17:01:08.577000,0,1
2025-05-06 17:01:08.578000,0,1
2025-05-06 17:01:08.579000,0,1
2025-05-06 17:01:08.580000,0,1
2025-05-06 17:01:08.581000,0,1
2025-05-06 17:01:08.582000,0,1
2025-05-06 17:01:08.583000,0,1
2025-05-06 17:01:08.584000,0,1
2025-05-06 17:01:08.585000,0,1
2025-05-06 17:01:08.586000,0,1
2025-05-06 17:01:08.587000,0,1
2025-05-06 17:01:08.588000,0,1
2025-05-06 17:01:08.589000,0,1
2025-05-06 17:01:08.590000,0,1
2025-05-06 17:01:08.591000,0,1
2025-05-06 17:01:08.592000,0,1
2025-05-06 17:01:08.593000,0,1
2025-05-06 17:01:08.594000,0,1
